,prdtypecode,target
66178,10,0
66179,10,0
66180,2060,17
66181,2280,1
66182,2705,4
66183,1280,3
66184,2462,15
66185,2583,12
66186,1302,21
66187,1302,21
66188,2905,23
66189,1920,9
66190,1920,9
66191,2403,10
66192,2280,1
66193,2705,4
66194,2220,22
66195,2060,17
66196,2583,12
66197,2905,23
66198,10,0
66199,1301,26
66200,40,18
66201,1320,20
66202,1560,7
66203,1320,20
66204,2522,5
66205,2060,17
66206,1920,9
66207,2280,1
66208,2582,6
66209,1940,25
66210,2403,10
66211,1560,7
66212,1300,14
66213,40,18
66214,1180,13
66215,2220,22
66216,1160,16
66217,2522,5
66218,1920,9
66219,2583,12
66220,1160,16
66221,2522,5
66222,2583,12
66223,2403,10
66224,2583,12
66225,1281,8
66226,2280,1
66227,2522,5
66228,1560,7
66229,2522,5
66230,2705,4
66231,1560,7
66232,2522,5
66233,1140,11
66234,1300,14
66235,2705,4
66236,1300,14
66237,40,18
66238,2583,12
66239,2060,17
66240,2060,17
66241,1301,26
66242,2585,24
66243,1280,3
66244,1300,14
66245,2522,5
66246,2522,5
66247,1302,21
66248,1320,20
66249,2583,12
66250,2462,15
66251,50,2
66252,10,0
66253,1300,14
66254,2060,17
66255,2583,12
66256,2582,6
66257,2705,4
66258,2583,12
66259,1920,9
66260,1560,7
66261,1280,3
66262,1300,14
66263,2583,12
66264,1160,16
66265,2583,12
66266,2583,12
66267,2585,24
66268,2705,4
66269,50,2
66270,10,0
66271,50,2
66272,1300,14
66273,2522,5
66274,10,0
66275,10,0
66276,1301,26
66277,2060,17
66278,2060,17
66279,10,0
66280,2583,12
66281,1560,7
66282,1560,7
66283,2583,12
66284,10,0
66285,1560,7
66286,10,0
66287,2583,12
66288,60,19
66289,1281,8
66290,2280,1
66291,1160,16
66292,1280,3
66293,1300,14
66294,1160,16
66295,1560,7
66296,1560,7
66297,2583,12
66298,2280,1
66299,40,18
66300,2403,10
66301,10,0
66302,2705,4
66303,1302,21
66304,2403,10
66305,10,0
66306,1300,14
66307,1160,16
66308,2583,12
66309,1300,14
66310,50,2
66311,1940,25
66312,10,0
66313,2583,12
66314,2582,6
66315,1281,8
66316,1300,14
66317,1140,11
66318,2583,12
66319,1560,7
66320,1300,14
66321,1280,3
66322,1560,7
66323,1920,9
66324,2403,10
66325,40,18
66326,1560,7
66327,1280,3
66328,2583,12
66329,1160,16
66330,40,18
66331,1160,16
66332,2462,15
66333,2403,10
66334,1280,3
66335,2582,6
66336,2585,24
66337,2583,12
66338,1281,8
66339,1180,13
66340,60,19
66341,2462,15
66342,1300,14
66343,1160,16
66344,2582,6
66345,2462,15
66346,2403,10
66347,1280,3
66348,1300,14
66349,1280,3
66350,1320,20
66351,2705,4
66352,2280,1
66353,2583,12
66354,2905,23
66355,2583,12
66356,1280,3
66357,1920,9
66358,2522,5
66359,2522,5
66360,1302,21
66361,1300,14
66362,1560,7
66363,1280,3
66364,1300,14
66365,50,2
66366,1302,21
66367,1300,14
66368,2220,22
66369,2583,12
66370,1160,16
66371,2403,10
66372,1280,3
66373,2522,5
66374,10,0
66375,2060,17
66376,2060,17
66377,2522,5
66378,2585,24
66379,1320,20
66380,1281,8
66381,1280,3
66382,1280,3
66383,1280,3
66384,1281,8
66385,2583,12
66386,1920,9
66387,2060,17
66388,2582,6
66389,2705,4
66390,1300,14
66391,10,0
66392,1160,16
66393,2462,15
66394,1160,16
66395,2060,17
66396,2583,12
66397,2583,12
66398,60,19
66399,1160,16
66400,1281,8
66401,2705,4
66402,2522,5
66403,2705,4
66404,10,0
66405,2522,5
66406,40,18
66407,1560,7
66408,2403,10
66409,1300,14
66410,1940,25
66411,2583,12
66412,1281,8
66413,2583,12
66414,1281,8
66415,2403,10
66416,2280,1
66417,10,0
66418,2522,5
66419,2583,12
66420,1160,16
66421,1160,16
66422,2705,4
66423,1281,8
66424,2905,23
66425,2060,17
66426,1302,21
66427,1300,14
66428,2522,5
66429,1301,26
66430,2583,12
66431,1280,3
66432,2583,12
66433,2705,4
66434,1300,14
66435,2705,4
66436,10,0
66437,10,0
66438,2583,12
66439,1180,13
66440,1302,21
66441,1920,9
66442,1301,26
66443,2905,23
66444,2583,12
66445,2905,23
66446,10,0
66447,2905,23
66448,2522,5
66449,2905,23
66450,1560,7
66451,1560,7
66452,1300,14
66453,2583,12
66454,1160,16
66455,1281,8
66456,1300,14
66457,1300,14
66458,1281,8
66459,1302,21
66460,2060,17
66461,1300,14
66462,1560,7
66463,2583,12
66464,2583,12
66465,1560,7
66466,2583,12
66467,1281,8
66468,1280,3
66469,2582,6
66470,2403,10
66471,2705,4
66472,1560,7
66473,2280,1
66474,1560,7
66475,1280,3
66476,2280,1
66477,2582,6
66478,2403,10
66479,60,19
66480,1281,8
66481,2403,10
66482,10,0
66483,1280,3
66484,2060,17
66485,1302,21
66486,1560,7
66487,1560,7
66488,1280,3
66489,2060,17
66490,10,0
66491,40,18
66492,2522,5
66493,1560,7
66494,2522,5
66495,10,0
66496,1280,3
66497,2583,12
66498,10,0
66499,60,19
66500,1300,14
66501,2462,15
66502,1560,7
66503,2522,5
66504,2522,5
66505,2522,5
66506,10,0
66507,2060,17
66508,1302,21
66509,1320,20
66510,10,0
66511,2522,5
66512,2583,12
66513,1560,7
66514,1920,9
66515,1920,9
66516,1920,9
66517,2522,5
66518,1560,7
66519,2705,4
66520,50,2
66521,2583,12
66522,2522,5
66523,2522,5
66524,40,18
66525,1920,9
66526,2583,12
66527,2280,1
66528,1560,7
66529,1160,16
66530,1280,3
66531,1160,16
66532,1280,3
66533,2522,5
66534,2905,23
66535,2280,1
66536,2585,24
66537,1281,8
66538,2462,15
66539,2060,17
66540,2280,1
66541,10,0
66542,1140,11
66543,2280,1
66544,2522,5
66545,2583,12
66546,1920,9
66547,1300,14
66548,1280,3
66549,2522,5
66550,1920,9
66551,1160,16
66552,1280,3
66553,2522,5
66554,1160,16
66555,1300,14
66556,2583,12
66557,2583,12
66558,1302,21
66559,2583,12
66560,1140,11
66561,2585,24
66562,1280,3
66563,1140,11
66564,1940,25
66565,40,18
66566,1302,21
66567,2403,10
66568,2582,6
66569,1302,21
66570,10,0
66571,1320,20
66572,1140,11
66573,2522,5
66574,1560,7
66575,2583,12
66576,2403,10
66577,2280,1
66578,2705,4
66579,1280,3
66580,1280,3
66581,2060,17
66582,2522,5
66583,2582,6
66584,2583,12
66585,1300,14
66586,1560,7
66587,2583,12
66588,2705,4
66589,1920,9
66590,1281,8
66591,50,2
66592,2585,24
66593,2280,1
66594,60,19
66595,1300,14
66596,1320,20
66597,2583,12
66598,1300,14
66599,2705,4
66600,2060,17
66601,2522,5
66602,1920,9
66603,1301,26
66604,2583,12
66605,2060,17
66606,1560,7
66607,2583,12
66608,50,2
66609,2403,10
66610,2280,1
66611,2060,17
66612,1280,3
66613,2585,24
66614,2705,4
66615,10,0
66616,1560,7
66617,1160,16
66618,2060,17
66619,1280,3
66620,2280,1
66621,2522,5
66622,2585,24
66623,10,0
66624,1301,26
66625,2705,4
66626,40,18
66627,40,18
66628,1140,11
66629,2280,1
66630,2522,5
66631,1320,20
66632,1280,3
66633,2403,10
66634,40,18
66635,2403,10
66636,1300,14
66637,1302,21
66638,1560,7
66639,1560,7
66640,2060,17
66641,1281,8
66642,1280,3
66643,1302,21
66644,2583,12
66645,40,18
66646,2583,12
66647,50,2
66648,2583,12
66649,1140,11
66650,1320,20
66651,2060,17
66652,2705,4
66653,1302,21
66654,2280,1
66655,1180,13
66656,2583,12
66657,1140,11
66658,2585,24
66659,2280,1
66660,2280,1
66661,10,0
66662,2060,17
66663,10,0
66664,2705,4
66665,2060,17
66666,1280,3
66667,2582,6
66668,1281,8
66669,1160,16
66670,2522,5
66671,2280,1
66672,2582,6
66673,2522,5
66674,2585,24
66675,1281,8
66676,40,18
66677,2280,1
66678,60,19
66679,2280,1
66680,2705,4
66681,40,18
66682,1300,14
66683,1300,14
66684,1300,14
66685,2403,10
66686,2705,4
66687,1300,14
66688,2280,1
66689,10,0
66690,2280,1
66691,1280,3
66692,2583,12
66693,2582,6
66694,1920,9
66695,1300,14
66696,40,18
66697,2582,6
66698,2583,12
66699,2583,12
66700,1140,11
66701,2462,15
66702,1920,9
66703,1280,3
66704,1940,25
66705,40,18
66706,2280,1
66707,1560,7
66708,1300,14
66709,2585,24
66710,2522,5
66711,1560,7
66712,1560,7
66713,10,0
66714,1920,9
66715,2522,5
66716,40,18
66717,1560,7
66718,2060,17
66719,2583,12
66720,1560,7
66721,2583,12
66722,2403,10
66723,10,0
66724,40,18
66725,2522,5
66726,1281,8
66727,2280,1
66728,2060,17
66729,2583,12
66730,1920,9
66731,1320,20
66732,2583,12
66733,1320,20
66734,1160,16
66735,2522,5
66736,1560,7
66737,60,19
66738,2220,22
66739,2060,17
66740,2403,10
66741,1320,20
66742,1920,9
66743,1281,8
66744,40,18
66745,2585,24
66746,50,2
66747,2403,10
66748,1302,21
66749,2585,24
66750,1940,25
66751,2705,4
66752,2585,24
66753,2403,10
66754,1280,3
66755,2582,6
66756,1300,14
66757,1160,16
66758,1180,13
66759,1560,7
66760,2705,4
66761,1320,20
66762,1140,11
66763,60,19
66764,1140,11
66765,1140,11
66766,2403,10
66767,2280,1
66768,2583,12
66769,1280,3
66770,2583,12
66771,1301,26
66772,1300,14
66773,1560,7
66774,2403,10
66775,2585,24
66776,1302,21
66777,1280,3
66778,2280,1
66779,2462,15
66780,2522,5
66781,2522,5
66782,1280,3
66783,2583,12
66784,2403,10
66785,1280,3
66786,1301,26
66787,1180,13
66788,50,2
66789,2522,5
66790,2220,22
66791,2462,15
66792,1280,3
66793,2583,12
66794,2583,12
66795,10,0
66796,60,19
66797,1320,20
66798,1560,7
66799,1920,9
66800,1280,3
66801,1281,8
66802,1140,11
66803,2582,6
66804,1920,9
66805,10,0
66806,2522,5
66807,2582,6
66808,2462,15
66809,1300,14
66810,2583,12
66811,1560,7
66812,1300,14
66813,1300,14
66814,1560,7
66815,1560,7
66816,40,18
66817,2585,24
66818,2403,10
66819,2403,10
66820,2220,22
66821,1280,3
66822,2583,12
66823,1160,16
66824,1300,14
66825,1920,9
66826,1560,7
66827,2403,10
66828,1160,16
66829,2060,17
66830,2582,6
66831,2705,4
66832,2522,5
66833,2583,12
66834,2583,12
66835,2522,5
66836,2462,15
66837,2705,4
66838,1300,14
66839,2522,5
66840,2403,10
66841,50,2
66842,1180,13
66843,40,18
66844,1302,21
66845,2403,10
66846,2705,4
66847,1300,14
66848,50,2
66849,1320,20
66850,1920,9
66851,2583,12
66852,2403,10
66853,2060,17
66854,1140,11
66855,1280,3
66856,2585,24
66857,2583,12
66858,1180,13
66859,1320,20
66860,2582,6
66861,1160,16
66862,2583,12
66863,2522,5
66864,2060,17
66865,1920,9
66866,40,18
66867,1560,7
66868,10,0
66869,50,2
66870,10,0
66871,1320,20
66872,1281,8
66873,2583,12
66874,2583,12
66875,10,0
66876,1320,20
66877,1560,7
66878,2705,4
66879,2583,12
66880,1920,9
66881,2522,5
66882,2705,4
66883,1280,3
66884,1302,21
66885,1302,21
66886,2403,10
66887,1280,3
66888,2905,23
66889,2583,12
66890,2583,12
66891,2060,17
66892,1280,3
66893,1302,21
66894,2060,17
66895,2705,4
66896,1280,3
66897,1920,9
66898,1280,3
66899,2060,17
66900,1320,20
66901,1160,16
66902,2280,1
66903,1320,20
66904,2585,24
66905,1560,7
66906,2403,10
66907,2060,17
66908,2060,17
66909,1280,3
66910,2583,12
66911,1300,14
66912,2403,10
66913,1280,3
66914,1300,14
66915,2583,12
66916,40,18
66917,1302,21
66918,1320,20
66919,1281,8
66920,2280,1
66921,60,19
66922,2522,5
66923,2060,17
66924,1160,16
66925,2462,15
66926,1320,20
66927,1920,9
66928,2522,5
66929,1160,16
66930,50,2
66931,1140,11
66932,2583,12
66933,1560,7
66934,1560,7
66935,2462,15
66936,1300,14
66937,1320,20
66938,2280,1
66939,1920,9
66940,2060,17
66941,40,18
66942,2060,17
66943,1280,3
66944,40,18
66945,2585,24
66946,10,0
66947,1302,21
66948,1160,16
66949,1302,21
66950,2060,17
66951,2060,17
66952,2583,12
66953,1302,21
66954,1280,3
66955,40,18
66956,2583,12
66957,1140,11
66958,2280,1
66959,1920,9
66960,10,0
66961,50,2
66962,2583,12
66963,2585,24
66964,2705,4
66965,2280,1
66966,2705,4
66967,2403,10
66968,2582,6
66969,2280,1
66970,2522,5
66971,2060,17
66972,1920,9
66973,1920,9
66974,2583,12
66975,40,18
66976,2583,12
66977,2522,5
66978,2583,12
66979,2522,5
66980,1560,7
66981,1920,9
66982,1920,9
66983,40,18
66984,1140,11
66985,40,18
66986,1920,9
66987,2905,23
66988,1140,11
66989,2583,12
66990,10,0
66991,2060,17
66992,2060,17
66993,50,2
66994,2583,12
66995,1560,7
66996,1160,16
66997,1320,20
66998,2705,4
66999,2403,10
67000,10,0
67001,2583,12
67002,2583,12
67003,1280,3
67004,2220,22
67005,2060,17
67006,1280,3
67007,2583,12
67008,1320,20
67009,1320,20
67010,1302,21
67011,1920,9
67012,2583,12
67013,1320,20
67014,2585,24
67015,2522,5
67016,2583,12
67017,1160,16
67018,10,0
67019,2583,12
67020,2583,12
67021,1560,7
67022,2403,10
67023,2522,5
67024,1920,9
67025,1560,7
67026,2280,1
67027,2403,10
67028,1560,7
67029,1281,8
67030,2705,4
67031,1281,8
67032,1320,20
67033,1300,14
67034,2060,17
67035,2060,17
67036,2220,22
67037,1281,8
67038,1280,3
67039,1301,26
67040,1280,3
67041,2583,12
67042,1320,20
67043,1300,14
67044,2403,10
67045,1281,8
67046,2462,15
67047,1300,14
67048,40,18
67049,1160,16
67050,2583,12
67051,50,2
67052,2522,5
67053,1281,8
67054,1920,9
67055,2280,1
67056,2585,24
67057,1140,11
67058,2582,6
67059,1140,11
67060,1560,7
67061,2522,5
67062,10,0
67063,1302,21
67064,1300,14
67065,50,2
67066,2060,17
67067,1140,11
67068,1160,16
67069,1280,3
67070,1140,11
67071,50,2
67072,1302,21
67073,1280,3
67074,2280,1
67075,2060,17
67076,1280,3
67077,2583,12
67078,10,0
67079,2060,17
67080,1300,14
67081,2403,10
67082,2280,1
67083,2522,5
67084,2583,12
67085,2583,12
67086,10,0
67087,2583,12
67088,2280,1
67089,1281,8
67090,60,19
67091,2522,5
67092,1320,20
67093,2280,1
67094,2060,17
67095,2905,23
67096,2583,12
67097,1560,7
67098,2280,1
67099,2583,12
67100,40,18
67101,2403,10
67102,2060,17
67103,2522,5
67104,2522,5
67105,2583,12
67106,2220,22
67107,1140,11
67108,1280,3
67109,1302,21
67110,2462,15
67111,2705,4
67112,2060,17
67113,2582,6
67114,1920,9
67115,1280,3
67116,10,0
67117,1300,14
67118,2583,12
67119,50,2
67120,1320,20
67121,1280,3
67122,2583,12
67123,2583,12
67124,2403,10
67125,40,18
67126,1560,7
67127,1301,26
67128,1560,7
67129,2585,24
67130,2462,15
67131,1302,21
67132,2522,5
67133,10,0
67134,1560,7
67135,2522,5
67136,50,2
67137,50,2
67138,2403,10
67139,2705,4
67140,2583,12
67141,1320,20
67142,1301,26
67143,2522,5
67144,10,0
67145,1560,7
67146,2582,6
67147,2583,12
67148,2583,12
67149,1160,16
67150,60,19
67151,1140,11
67152,2280,1
67153,2583,12
67154,40,18
67155,2403,10
67156,2462,15
67157,1140,11
67158,2403,10
67159,2060,17
67160,1302,21
67161,1280,3
67162,1140,11
67163,1302,21
67164,2403,10
67165,2403,10
67166,1560,7
67167,1300,14
67168,2705,4
67169,50,2
67170,1160,16
67171,2583,12
67172,2705,4
67173,2403,10
67174,40,18
67175,2583,12
67176,10,0
67177,1140,11
67178,1301,26
67179,2522,5
67180,40,18
67181,2522,5
67182,2583,12
67183,2705,4
67184,50,2
67185,2060,17
67186,1560,7
67187,10,0
67188,2583,12
67189,40,18
67190,2220,22
67191,40,18
67192,40,18
67193,2585,24
67194,1300,14
67195,1560,7
67196,2220,22
67197,2585,24
67198,1280,3
67199,1160,16
67200,1160,16
67201,1320,20
67202,2522,5
67203,2060,17
67204,1320,20
67205,1302,21
67206,2583,12
67207,2583,12
67208,2060,17
67209,10,0
67210,2583,12
67211,2583,12
67212,40,18
67213,1560,7
67214,1140,11
67215,1160,16
67216,2060,17
67217,2705,4
67218,1560,7
67219,10,0
67220,1300,14
67221,1281,8
67222,2583,12
67223,1180,13
67224,2522,5
67225,1560,7
67226,1280,3
67227,2582,6
67228,1281,8
67229,1281,8
67230,1280,3
67231,2583,12
67232,2583,12
67233,1281,8
67234,2280,1
67235,2060,17
67236,2583,12
67237,1280,3
67238,10,0
67239,50,2
67240,1920,9
67241,2060,17
67242,2583,12
67243,2583,12
67244,1281,8
67245,1280,3
67246,2582,6
67247,2582,6
67248,60,19
67249,2280,1
67250,2522,5
67251,2060,17
67252,1281,8
67253,2280,1
67254,2060,17
67255,2060,17
67256,2280,1
67257,2705,4
67258,2280,1
67259,10,0
67260,1280,3
67261,1160,16
67262,2403,10
67263,1280,3
67264,2280,1
67265,2583,12
67266,2280,1
67267,1560,7
67268,60,19
67269,2522,5
67270,2522,5
67271,2583,12
67272,60,19
67273,1280,3
67274,1160,16
67275,2583,12
67276,1920,9
67277,1920,9
67278,2462,15
67279,2583,12
67280,2585,24
67281,10,0
67282,1280,3
67283,2522,5
67284,2585,24
67285,1281,8
67286,1280,3
67287,1302,21
67288,2582,6
67289,1280,3
67290,2705,4
67291,1320,20
67292,1920,9
67293,2060,17
67294,2280,1
67295,1320,20
67296,2280,1
67297,2280,1
67298,2705,4
67299,2060,17
67300,2585,24
67301,1302,21
67302,1301,26
67303,40,18
67304,2585,24
67305,2585,24
67306,1920,9
67307,1560,7
67308,1560,7
67309,1300,14
67310,50,2
67311,40,18
67312,1280,3
67313,1300,14
67314,1160,16
67315,10,0
67316,1560,7
67317,10,0
67318,1160,16
67319,2583,12
67320,2583,12
67321,2403,10
67322,40,18
67323,2060,17
67324,1320,20
67325,1300,14
67326,10,0
67327,40,18
67328,50,2
67329,2403,10
67330,1280,3
67331,1560,7
67332,1280,3
67333,2705,4
67334,2585,24
67335,1940,25
67336,2280,1
67337,50,2
67338,1302,21
67339,2585,24
67340,1280,3
67341,2582,6
67342,10,0
67343,1280,3
67344,2583,12
67345,1160,16
67346,1280,3
67347,2522,5
67348,1281,8
67349,2582,6
67350,2585,24
67351,2583,12
67352,1180,13
67353,2583,12
67354,2403,10
67355,2403,10
67356,1320,20
67357,1300,14
67358,1280,3
67359,2060,17
67360,1300,14
67361,1320,20
67362,1920,9
67363,2060,17
67364,2583,12
67365,2403,10
67366,2403,10
67367,1300,14
67368,1280,3
67369,1140,11
67370,2403,10
67371,2582,6
67372,10,0
67373,1281,8
67374,1140,11
67375,1302,21
67376,2462,15
67377,2280,1
67378,1140,11
67379,2403,10
67380,1320,20
67381,1280,3
67382,2220,22
67383,2462,15
67384,1301,26
67385,10,0
67386,1160,16
67387,2280,1
67388,1920,9
67389,2522,5
67390,2583,12
67391,2585,24
67392,2280,1
67393,1560,7
67394,2060,17
67395,1560,7
67396,2403,10
67397,2280,1
67398,10,0
67399,1140,11
67400,40,18
67401,2462,15
67402,40,18
67403,40,18
67404,2585,24
67405,2583,12
67406,2583,12
67407,2585,24
67408,1560,7
67409,1320,20
67410,2280,1
67411,40,18
67412,1140,11
67413,2462,15
67414,2583,12
67415,1280,3
67416,1280,3
67417,1560,7
67418,1560,7
67419,2583,12
67420,1920,9
67421,2403,10
67422,1920,9
67423,2060,17
67424,2522,5
67425,2705,4
67426,1300,14
67427,2403,10
67428,2403,10
67429,1560,7
67430,2462,15
67431,1140,11
67432,1140,11
67433,2582,6
67434,2060,17
67435,2060,17
67436,2280,1
67437,1160,16
67438,1280,3
67439,2583,12
67440,2583,12
67441,1281,8
67442,2522,5
67443,10,0
67444,2403,10
67445,2585,24
67446,50,2
67447,1320,20
67448,40,18
67449,1180,13
67450,1920,9
67451,2522,5
67452,1560,7
67453,2280,1
67454,50,2
67455,1920,9
67456,1920,9
67457,1140,11
67458,1300,14
67459,2280,1
67460,1560,7
67461,2583,12
67462,1320,20
67463,2583,12
67464,2403,10
67465,1320,20
67466,1160,16
67467,2582,6
67468,1280,3
67469,2585,24
67470,2060,17
67471,10,0
67472,2060,17
67473,40,18
67474,2403,10
67475,2583,12
67476,1560,7
67477,1560,7
67478,2403,10
67479,1301,26
67480,10,0
67481,1140,11
67482,2585,24
67483,1302,21
67484,1300,14
67485,2522,5
67486,2280,1
67487,1300,14
67488,1140,11
67489,1280,3
67490,1140,11
67491,1920,9
67492,2585,24
67493,2705,4
67494,1300,14
67495,1920,9
67496,40,18
67497,1280,3
67498,2522,5
67499,40,18
67500,2583,12
67501,2585,24
67502,1280,3
67503,1320,20
67504,60,19
67505,40,18
67506,2280,1
67507,1302,21
67508,1920,9
67509,2060,17
67510,2583,12
67511,40,18
67512,2585,24
67513,1140,11
67514,1560,7
67515,2280,1
67516,50,2
67517,2583,12
67518,2280,1
67519,2462,15
67520,1302,21
67521,2403,10
67522,50,2
67523,1300,14
67524,2582,6
67525,10,0
67526,2060,17
67527,1920,9
67528,1560,7
67529,1560,7
67530,2583,12
67531,2705,4
67532,2585,24
67533,2705,4
67534,2060,17
67535,2060,17
67536,2403,10
67537,2585,24
67538,1280,3
67539,2705,4
67540,2060,17
67541,2403,10
67542,2522,5
67543,2522,5
67544,1920,9
67545,2060,17
67546,2705,4
67547,1320,20
67548,60,19
67549,1280,3
67550,2403,10
67551,40,18
67552,2583,12
67553,1160,16
67554,2462,15
67555,1160,16
67556,40,18
67557,10,0
67558,1300,14
67559,1302,21
67560,1920,9
67561,1280,3
67562,1320,20
67563,40,18
67564,2583,12
67565,1280,3
67566,2583,12
67567,2585,24
67568,1280,3
67569,2060,17
67570,2060,17
67571,1302,21
67572,1560,7
67573,1560,7
67574,2403,10
67575,1280,3
67576,1920,9
67577,2583,12
67578,1920,9
67579,1560,7
67580,60,19
67581,1300,14
67582,2583,12
67583,2522,5
67584,2583,12
67585,2280,1
67586,2403,10
67587,1280,3
67588,1300,14
67589,2403,10
67590,2220,22
67591,2462,15
67592,1920,9
67593,2583,12
67594,50,2
67595,1140,11
67596,1920,9
67597,2280,1
67598,1302,21
67599,1940,25
67600,1920,9
67601,2705,4
67602,1560,7
67603,2060,17
67604,2583,12
67605,1560,7
67606,1160,16
67607,2705,4
67608,2583,12
67609,2522,5
67610,2403,10
67611,2582,6
67612,2462,15
67613,1560,7
67614,1920,9
67615,10,0
67616,2403,10
67617,1920,9
67618,2582,6
67619,1280,3
67620,10,0
67621,2060,17
67622,2583,12
67623,1320,20
67624,1560,7
67625,40,18
67626,40,18
67627,1920,9
67628,10,0
67629,50,2
67630,2403,10
67631,1940,25
67632,2060,17
67633,1160,16
67634,2582,6
67635,2280,1
67636,1301,26
67637,2583,12
67638,2060,17
67639,1140,11
67640,2522,5
67641,1160,16
67642,2403,10
67643,1560,7
67644,2060,17
67645,1140,11
67646,1920,9
67647,2220,22
67648,50,2
67649,60,19
67650,2583,12
67651,2583,12
67652,2585,24
67653,1560,7
67654,1302,21
67655,2522,5
67656,1300,14
67657,2583,12
67658,2403,10
67659,2585,24
67660,2522,5
67661,1300,14
67662,2583,12
67663,2583,12
67664,1920,9
67665,2060,17
67666,2220,22
67667,40,18
67668,2280,1
67669,2060,17
67670,1280,3
67671,2522,5
67672,1320,20
67673,1920,9
67674,10,0
67675,1920,9
67676,1280,3
67677,2583,12
67678,1320,20
67679,1160,16
67680,10,0
67681,2522,5
67682,2280,1
67683,1940,25
67684,1280,3
67685,1280,3
67686,2583,12
67687,2403,10
67688,1920,9
67689,2583,12
67690,10,0
67691,1560,7
67692,50,2
67693,1320,20
67694,1160,16
67695,40,18
67696,2280,1
67697,2583,12
67698,2583,12
67699,2403,10
67700,1300,14
67701,2280,1
67702,2403,10
67703,50,2
67704,10,0
67705,2280,1
67706,2403,10
67707,1280,3
67708,2403,10
67709,1301,26
67710,2403,10
67711,2905,23
67712,1140,11
67713,1320,20
67714,2280,1
67715,1160,16
67716,2280,1
67717,2462,15
67718,2060,17
67719,1300,14
67720,2280,1
67721,2583,12
67722,2583,12
67723,1300,14
67724,1300,14
67725,2583,12
67726,2280,1
67727,1280,3
67728,2462,15
67729,2582,6
67730,2583,12
67731,2583,12
67732,2583,12
67733,1160,16
67734,2582,6
67735,2705,4
67736,10,0
67737,10,0
67738,1160,16
67739,10,0
67740,40,18
67741,2060,17
67742,2522,5
67743,10,0
67744,1302,21
67745,2403,10
67746,2280,1
67747,2522,5
67748,2905,23
67749,1300,14
67750,1280,3
67751,1560,7
67752,2582,6
67753,10,0
67754,1300,14
67755,60,19
67756,1940,25
67757,1280,3
67758,2705,4
67759,2403,10
67760,2905,23
67761,2582,6
67762,2522,5
67763,2522,5
67764,2060,17
67765,1160,16
67766,2522,5
67767,1280,3
67768,2705,4
67769,2905,23
67770,2583,12
67771,1300,14
67772,1160,16
67773,2280,1
67774,1560,7
67775,1160,16
67776,1300,14
67777,1160,16
67778,2280,1
67779,1302,21
